Respondent ID,How easy is it to balance your work life and personal life where you work?,"Paid Family Leave  (e.g. Parental Leave, Bereavement Leave)",Flex Time/Alternative Schedule,Job Share,"Child Care (e.g. referrals, reimbursement, lactation room, and/or services)","Elder Care (e.g. referrals, reimbursement, and/or services)",Adoption/Infertility Support (financial),"Recognition of Religious Diversity (e.g. extended holidays, dedicated prayer room)","Wellness (e.g. fitness, nutrition, stress management, mindfulness services)",Temporary or Permanent Switch to Part Time,"Emergency Leave/Life Events Time Off (e.g. military service, bereavement)",Telecommute/Remote Workplace,Not Sure,None/Not Applicable,"Paid Family Leave  (e.g. Parental Leave, Bereavement Leave)",Flex Time/Alternative Schedule,Job Share,"Child Care (e.g. referrals, reimbursement, lactation room, and/or services)","Elder Care (e.g. referrals, reimbursement, and/or services)",Adoption/Infertility Support (financial),"Recognition of Religious Diversity (e.g. extended holidays, dedicated prayer room)","Wellness (e.g. fitness, nutrition, stress management, mindfulness services)",Temporary or Permanent Switch to Part Time,"Emergency Leave/Life Events Time Off (e.g. military service, bereavement)",Telecommute/Remote Workplace,Not Sure,None/Not Applicable,Does your organization have stated values about work/life balance?,How well does your experience with your employer align with these values?,Does your organization state its values about diversity? ,How well does your experience with your employer align with these values?,"In your personal experience, how supportive do you find the culture in your organization?",Do you have any additional comments about work/life balance?,Have you ever taken voluntary or involuntary extended leave (more than regular vacation or paid time off) from your career?,Please note the length of your latest or most significant leave,Please indicate the reason(s) for your leave:,Other (please specify),How much of an impact did your time off have on your career progression?,Please characterize the effect:,Do you have any additional comments about career breaks?,Recognition from Colleagues/Peers,Recognition from Leadership,Promotions,Compensation,Access to Manager(s),Project/Committee/Team Assignments,Opportunities for Public Speaking/Writing,Leadership Opportunities,Do you have any additional comments about career satisfaction?,Does your company offer in-house training and development and/or pay for participation in external programs?,Have you ever participated in in-house or external programs for professional training and development,Skills Training,Personal Development,Management/Leadership Development,Certification Program,Degree Program,Diversity & Inclusion and/or Implicit Bias Training,Other (please specify),To what degree did participation advance or benefit your career?,Do you have any additional comments about professional development?,"Do you currently, or have you ever had a mentor, advocate, sponsor, career coach, or other advisor who helped you to navigate your career?",Was your mentor a . . ? (Answer about one if you've had multiple mentors),Was the relationship part of a formal mentoring program?,Did their support measurably impact your professional growth?,"Have you ever served in the workplace as a mentor, advocate, sponsor, coach, or other advisor? 	","Was your mentee a  . . ? ""(Answer about one if you've had multiple mentees)",Was the relationship part of a formal mentoring program?,Did your support measurably impact the career of the person you advised?,Do you have any additional comments about mentoring?,How often do you take action to interact with your network,Attending Conferences,Socializing With Peers Within Your Company,Socializing With Peers Outside Of Your Company,Using Social Media (e.g. LinkedIn),Other (please specify),Have you advanced your career or experienced other benefits as a result of networking?  ,Do you have any additional comments about networking?,I find the opportunities I want and make them happen,"I let my manager know what I want/expect, with the expectation that will generate opportunities",I am likely to pursue opportunities that become available,I don't pursue opportunities unless I fulfill all/most of the requirements on a job description,I am satisfied with my current position,I wait for someone to approach me with a new opportunity,I only look outside the organization for new opportunities,Do you have a plan for your career progression path for the next one to five years?,I let my manager know what I want/expect - you don't get what you don't ask for!,I count on being recognized for my accomplishments and advocate for myself when appropriate,I avoid discussions about salary/incentives,"I lead the discussion, whether or not I am facilitating the meeting",I contribute to discussions without hesitation,"I try to participate, though often I find it hard to break in to the discussion and/or wonder if anyone hears what I say","I volunteer to take notes, write on the white board, etc","I am an active listener, but generally keep my thoughts to myself",I keep a low profile at meetings,I am being paid fairly for the work that I do,I have fair opportunities to be promoted,I believe that people of all genders have the same opportunities to be promoted in the industry,I believe that people of all ethnicities have the same opportunities to be promoted in the industry,I believe that people of all ages  have the same opportunities to be promoted in the industry,I believe that people of all religious beliefs have the same opportunities to be promoted in the industry,I believe that people of all sexual orientations  have the same opportunities to be promoted in the industry,Do you have any additional comments about attitudes and behaviors?,Demographics,No only,Sensory Impairment,Mobility Impairment,Learning Disability,Mental Health Disorder,Prefer Not To Answer,Other (please specify),Gender Identity,Sexual Identity,Age Group,Residence Region,Birth Region,Ethnic Group,First Language,Religion,Highest level of education,Primary Caregiver?,Demographics comments,Organization type,Size of Organization,Areas of Job,Length with current employer,Length in industry,Kind of employment,Compensation,Additional job comments
518218,Somewhat easy,1,1,,,,,,1,1,1,1,,,1,1,,,,,,,,1,1,,,Yes,Moderate Alignment,Yes,Slight Alignment,Moderately Supportive,,No,,,,,,,Somewhat Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,,Yes,No,,,,,,,,,,No,,,,No,,,,,Rarely,1,1,,1,,Yes,,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Strongly Disagree,Yes,Disagree,Agree,Strongly Disagree,Sometimes,Often,Sometimes,Sometimes,Often,Sometimes,Strongly Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,,,,,,,,,,Non-binary,Gay/Lesbian,20-35,"Northern Europe (includes United Kingdom, Ireland, Scandinavia)",,,,,Master's Level Degree,No,,"Publisher (Commercial, Society, and University)","501 -2,000",Editorial/Peer Review,1-5 years,1-5 years,Full-Time Permanent Staff,,
518384,Very easy,1,1,,1,,,,,,,1,,,,1,,,,,,,,,1,,,No,,Yes,Slight Alignment,Moderately Supportive,,No,,,,,,,Very Satisfied,Somewhat Satisfied,Very Dissatisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Dissatisfied,,Yes,Yes,1,,1,,,1,,Some,,No,,,,Yes,Male,Yes,Somewhat,,Rarely,,1,,1,,Not Sure,,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,No,Agree,Agree,Neither Agree nor Disagree,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,,,,,,,,,,Female,Heterosexual,36-50,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Master's Level Degree,No,,,,,,,,,
518409,Somewhat easy,1,1,,1,,,,1,,1,1,,,,1,,,,,,1,,1,1,,,Yes,Moderate Alignment,Not Sure,,Very Supportive,,No,,,,,,,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,,Yes,Yes,1,1,1,,,,,Minimal,,Yes,Woman,No,Yes,Yes,Female,No,Yes,,Frequently,1,1,1,1,,Yes,,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Yes,Agree,Strongly Agree,Agree,Often,Always,Rarely,Never,Sometimes,Rarely,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,,,,,,,,,,Female,Heterosexual,36-50,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Ph.D./Post Doc,Yes,,"Publisher (Commercial, Society, and University)",101-500,Senior Management,< 1 year,6 – 10 years,Full-Time Permanent Staff,,
518642,Somewhat easy,1,1,,,,,,1,1,1,1,,,1,1,,,,,,,,1,1,,,Yes,Strong Alignment,No,,Very Supportive,,No,,,,,,,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,,Yes,Yes,1,1,,1,,,,Some,,Yes,Woman,Yes,Yes,Yes,Female,No,Yes,,Frequently,1,1,1,1,,Yes,,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Strongly Disagree,No,Neither Agree nor Disagree,Agree,Agree,Often,Often,Rarely,Sometimes,Sometimes,Rarely,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,,,,,,,,,,Male,Heterosexual,20-35,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Ph.D./Post Doc,Share Equal Responsibility,,Publishing Services Provider,101-500,Marketing/Communications,6 – 10 years,6 – 10 years,Full-Time Permanent Staff,,
518881,Very easy,1,1,,,,,,,1,1,1,,,1,1,,,,,,,1,,1,,,No,,Yes,Strong Alignment,Moderately Supportive,,Yes,6 - 12 months,Parental,,Some,Negative,,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,,Yes,Yes,1,,1,,,1,,Some,,No,,,,No,,,,,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519599,Somewhat easy,1,1,,,,,,,,,1,,,,1,,,,,,1,,,,,,No,,Yes,Moderate Alignment,Slightly Supportive,,No,,,,,,,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,,Yes,Yes,1,1,,,,,,Some,,Yes,Man,No,Yes,No,,,,,Occasionally,,1,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520030,Very easy,1,1,,,,,,,1,1,,,,1,1,,,,,,,1,,,,,No,,No,,Somewhat Supportive,,Yes,1 - 3 months,Parental,,Minimal,,,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,,No,,,,,,,,,,,No,,,,No,,,,,Rarely,1,1,,1,,Yes,,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Not Sure,Agree,Agree,Disagree,Often,Often,Rarely,Never,Rarely,Never,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,,,,,,,,,,Female,Heterosexual,36-50,Southern Europe,,,,,Master's Level Degree,Yes,,"Publisher (Commercial, Society, and University)",11-100,Senior Management,11 – 20 years,11 – 20 years,Full-Time Permanent Staff,,
521101,Very easy,1,1,,,,,,1,,1,1,,,,,,,,,,1,,,1,,,Yes,Moderate Alignment,Yes,Some Alignment,Moderately Supportive,,No,,,,,,,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,N/A,Somewhat Satisfied,,Yes,No,,,,,,,,,,No,,,,No,,,,,Occasionally,,1,1,,,Yes,,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Disagree,Yes,Disagree,Agree,Neither Agree nor Disagree,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,Female,Heterosexual,20-35,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Bachelor's Level Degree,No,,"Publisher (Commercial, Society, and University)",11-100,Editorial/Peer Review,1-5 years,1-5 years,Full-Time Permanent Staff,,
522074,Very easy,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,Yes,Strong Alignment,Yes,Moderate Alignment,Somewhat Supportive,,No,,,,,,,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Very Satisfied,,Yes,Yes,1,,1,,,,,Some,,Yes,Woman,Not Sure,No,Yes,Other,No,Somewhat,,Occasionally,1,,,,,Not Sure,,Agree,Agree,Agree,Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Not Sure,Strongly Agree,Agree,Neither Agree nor Disagree,Often,Always,Rarely,Never,Rarely,Never,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,Female,Heterosexual,36-50,Latin America (includes Central and South America) and the Caribbean,,,,,Bachelor's Level Degree,Share Equal Responsibility,,Publishing Services Provider,101-500,Senior Management,6 – 10 years,11 – 20 years,Full-Time Permanent Staff,,
522620,Not so easy,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,Not Sure,,Yes,Some Alignment,Slightly Supportive,,Yes,6 - 12 months,Parental,,Minimal,,,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Dissatisfied,,No,,,,,,,,,,,Yes,Woman,No,Yes,Yes,Female,No,Yes,,Frequently,1,1,,,,Yes,,Neither Agree nor Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Yes,Agree,Agree,Disagree,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,,,,,,,,,,Female,Heterosexual,20-35,Western Europe,,,,,Bachelor's Level Degree,Yes,,"Publisher (Commercial, Society, and University)","2,001- 10,000",Marketing/Communications,1-5 years,6 – 10 years,Full-Time Permanent Staff,,
522939,Not so easy,1,,,,,,,,,,,,,1,,,,,,,,,,,,,No,,Not Applicable,,Not Supportive,,Yes,<1 month,Illness (Family Member),,Substantial,Negative,,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,,Yes,Yes,1,,,1,,,,Some,,No,,,,Yes,Male,No,Yes,,Frequently,1,1,1,,,No,,Strongly Agree,,Strongly Agree,,Neither Agree nor Disagree,,,Not Sure,Agree,Agree,Agree,Always,Always,Sometimes,Always,Sometimes,Sometimes,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524069,Not so easy,,,,1,1,,1,1,,,1,,,,,,1,,,1,,,,1,,,Not Sure,,Yes,Some Alignment,Moderately Supportive,,No,,,,,,,Very Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Dissatisfied,,Yes,Yes,1,,,,1,,,Substantial,,Yes,Woman,Yes,Somewhat,Not Sure,,,,,Frequently,1,1,1,1,,Yes,,Agree,Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Strongly Agree,Yes,Agree,Strongly Agree,Neither Agree nor Disagree,Sometimes,Always,Rarely,Sometimes,Never,Never,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,,,,,,,,,,Male,Heterosexual,36-50,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Master's Level Degree,Share Equal Responsibility,,Consulting (serving publishing),101-500,Business Development/Strategy,11 – 20 years,11 – 20 years,Full-Time Permanent Staff,,
524260,Very easy,1,1,,,,,,,1,,1,,,1,,,,,,,,,1,1,,,Not Sure,,Not Sure,,Moderately Supportive,,No,,,,,,,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,,Yes,Yes,1,,,,,,,Not Sure,,Yes,Man,Yes,Not Sure,No,,,,,Frequently,1,1,,1,,Yes,,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Yes,Agree,Strongly Agree,Strongly Disagree,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,,,,,,,,,,Female,Heterosexual,36-50,"Northern Europe (includes United Kingdom, Ireland, Scandinavia)",,,,,Ph.D./Post Doc,No,,"Publisher (Commercial, Society, and University)","2,001- 10,000",Business Development/Strategy,1-5 years,6 – 10 years,Full-Time Permanent Staff,,
524950,Very easy,1,,,,,,,,,1,1,,,,,,,,,,,,,,,1,Not Sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526548,Very easy,,1,,,,,1,1,,1,1,,,,1,,,,,,1,,,1,,,Yes,Moderate Alignment,Yes,Moderate Alignment,Somewhat Supportive,,No,,,,,,,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,,Yes,Yes,,,1,,,,,Some,,Yes,Woman,No,Yes,No,,,,,Sometimes,1,,1,1,,Yes,,Strongly Agree,Disagree,Agree,Strongly Disagree,Agree,Disagree,Neither Agree nor Disagree,Yes,Agree,Agree,Disagree,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,Female,Heterosexual,20-35,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Bachelor's Level Degree,No,,,"10,001- 20,001+",Editorial/Peer Review,< 1 year,6 – 10 years,Full-Time Permanent Staff,,
527094,Somewhat easy,1,1,,,,,,,1,1,1,,,,1,,,,,,,,1,1,,,Yes,Strong Alignment,Yes,Strong Alignment,Moderately Supportive,,Yes,<1 month,Other (please specify),,Minimal,,,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,,Yes,Yes,1,,1,1,,1,,Substantial,,Yes,Man,No,Yes,Yes,Female,Yes,Somewhat,,Sometimes,1,1,1,1,,Yes,,Strongly Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Yes,Agree,Agree,Disagree,Often,Always,Never,Often,Rarely,Never,Agree,Agree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Agree,,,,,,,,,,Female,Heterosexual,36-50,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Bachelor's Level Degree,Yes,,"Publisher (Commercial, Society, and University)",11-100,Senior Management,1-5 years,> 21 years,Full-Time Permanent Staff,,
527389,Somewhat easy,1,,,1,,1,,1,,1,,,,1,,,1,,,,1,,,,,,Not Sure,,No,,Moderately Supportive,,Yes,1 - 3 months,Parental,,Minimal,,,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,,Not Sure,,,,,,,,,,,No,,,,No,,,,,Rarely,1,1,1,1,,No,,Disagree,Disagree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Yes,Disagree,Disagree,Agree,Sometimes,Often,Rarely,Rarely,Sometimes,Sometimes,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,,,,,,,,,,Female,Heterosexual,20-35,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Bachelor's Level Degree,Share Equal Responsibility,,"Publisher (Commercial, Society, and University)","501 -2,000",Editorial/Peer Review,6 – 10 years,6 – 10 years,Full-Time Permanent Staff,,
529248,Very easy,1,1,,1,,,,,,1,1,,,1,,,,,,,1,,1,1,,,Not Sure,,Yes,Moderate Alignment,Very Supportive,,No,,,,,,,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,,Yes,Yes,1,,1,1,,,,Some,,Yes,Woman,No,Yes,Not Sure,,,,,Sometimes,1,1,1,1,,No,,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Yes,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Often,Often,Sometimes,Sometimes,Sometimes,Rarely,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,,,,,,,,,,Female,Heterosexual,20-35,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Bachelor's Level Degree,No,,"Publisher (Commercial, Society, and University)","2,001- 10,000",Marketing/Communications,6 – 10 years,6 – 10 years,Full-Time Permanent Staff,,
529334,Somewhat easy,1,1,,,,,,1,,1,1,,,1,1,,,,,,1,,1,1,,,Yes,Strong Alignment,Yes,Strong Alignment,Very Supportive,,Yes,6 - 12 months,Parental,,Substantial,Mixed,,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,,Yes,Yes,1,1,,,,,,Minimal,,Yes,Woman,Yes,No,No,,,,,Sometimes,1,1,1,1,,Yes,,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Strongly Disagree,Disagree,Disagree,Not Sure,Agree,Neither Agree nor Disagree,Disagree,Rarely,Sometimes,Sometimes,Rarely,Often,Sometimes,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,Female,Heterosexual,51-65,"Northern Europe (includes United Kingdom, Ireland, Scandinavia)",,,,,Master's Level Degree,Yes,,"Publisher (Commercial, Society, and University)",101-500,Sales,6 – 10 years,6 – 10 years,Full-Time Permanent Staff,,
529751,Not so easy,,1,,,,,,,,,,,,,1,,,,,,,,,,,,No,,Yes,Moderate Alignment,Very Supportive,,No,,,,,,,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,,Yes,Yes,1,,1,1,,,,Substantial,,Yes,Man,Yes,Somewhat,No,,,,,Frequently,1,1,1,1,,Yes,,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Yes,Agree,Agree,Disagree,Often,Often,Rarely,Sometimes,Sometimes,Rarely,Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,,,,,,,,,Female,Heterosexual,20-35,Southeast Asia,,,,,Master's Level Degree,No,,"Publisher (Commercial, Society, and University)",101-500,"Administration (e.g., Finance, HR, Legal)",6 – 10 years,6 – 10 years,Full-Time Permanent Staff,,
531825,Somewhat easy,1,1,,1,1,1,1,1,,1,1,,,,,,,,,,,,,,,1,No,,Yes,Slight Alignment,Slightly Supportive,,No,,,,,,,Somewhat Dissatisfied,Very Satisfied,Very Satisfied,Very Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,,Yes,Yes,1,,,,,,,Substantial,,Yes,Man,No,Yes,Yes,Female,Yes,Somewhat,,Frequently,1,1,1,1,,Yes,,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,No,Disagree,Agree,Neither Agree nor Disagree,Rarely,Often,Rarely,Rarely,Rarely,Rarely,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,,,,,,,,,,Female,Heterosexual,20-35,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Master's Level Degree,No,,"Publisher (Commercial, Society, and University)",101-500,Acquisitions,6 – 10 years,6 – 10 years,Full-Time Permanent Staff,,
532785,Not so easy,1,1,,,,,,,,1,1,,,,,,,,,,,,,1,,,No,,Yes,Strong Alignment,Very Supportive,,Yes,3 - 6 months,Parental,,Minimal,,,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,,Yes,Yes,1,1,1,,,1,,Substantial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534738,Somewhat easy,1,1,,,,,,1,1,1,,,,1,,,,,,,,1,,,,,Not Sure,,No,,Moderately Supportive,,No,,,,,,,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,,Yes,Yes,1,,,,,,,Minimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534967,Somewhat easy,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,No,,No,,Not Supportive,,No,,,,,,,Somewhat Dissatisfied,Somewhat Satisfied,Very Dissatisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Very Dissatisfied,Very Dissatisfied,,No,,,,,,,,,,,Yes,Woman,No,Somewhat,No,,,,,Sometimes,,1,1,,,No,,Neither Agree nor Disagree,Agree,Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Yes,Agree,Agree,Disagree,Sometimes,Rarely,Often,Rarely,Often,Often,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,,,,,,,,,,Female,Heterosexual,20-35,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Bachelor's Level Degree,No,,"Publisher (Commercial, Society, and University)",101-500,Editorial/Peer Review,1-5 years,1-5 years,Full-Time Permanent Staff,,
535528,Extremely easy,1,1,,,,,,,,,1,,,1,1,,,,,,,,,,,,Yes,Strong Alignment,Yes,Strong Alignment,Very Supportive,,No,,,,,,,Somewhat Satisfied,Somewhat Satisfied,Very Dissatisfied,Somewhat Dissatisfied,Not Sure,Not Sure,N/A,N/A,,No,,,,,,,,,,,Yes,Woman,Yes,Somewhat,Yes,Male,Yes,Somewhat,,Sometimes,,1,,1,,Not Sure,,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Not Sure,Strongly Agree,Agree,Disagree,Rarely,Often,Rarely,Never,Sometimes,Often,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,,,,,,,,,,Female,Prefer Not to Answer,20-35,Southern Asia,,,,,Master's Level Degree,No,,"Publisher (Commercial, Society, and University)",101-500,Marketing/Communications,1-5 years,1-5 years,Full-Time Permanent Staff,,
535982,Somewhat easy,1,1,,,,,,1,,1,,,,,1,,,,,,,,1,,,,No,,No,,Very Supportive,,Yes,,Illness (Family Member),,Minimal,,,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,,Yes,Yes,1,1,1,1,,,,Substantial,,No,,,,Yes,Female,No,Yes,,Sometimes,1,1,,1,,Yes,,Agree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Not Sure,Neither Agree nor Disagree,Strongly Agree,Disagree,Sometimes,Rarely,Often,Rarely,Often,Often,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,Female,Heterosexual,36-50,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Bachelor's Level Degree,Yes,,"Publisher (Commercial, Society, and University)",101-500,Senior Management,6 – 10 years,> 21 years,Full-Time Permanent Staff,,
